Feature_1,Feature_2,NMI,Spearman,Abs_Spearman,Unified_Dependency
MIN_IP_PKT_LEN,SRC_TO_DST_AVG_THROUGHPUT,0.34880177513363814,0.3370384944572837,0.3370384944572837,0.3429201347954609
L7_PROTO,TCP_FLAGS,0.3301500622588072,-0.35254126459983876,0.35254126459983876,0.341345663429323
NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.16788734194009886,0.5112584098919019,0.5112584098919019,0.3395728759160004
DST_TO_SRC_AVG_THROUGHPUT,TCP_WIN_MAX_IN,0.2653542686547339,0.41156941405970565,0.41156941405970565,0.3384618413572198
TCP_FLAGS,NUM_PKTS_512_TO_1024_BYTES,0.1068925557629495,0.5685168546722168,0.5685168546722168,0.33770470521758317
MIN_IP_PKT_LEN,TCP_WIN_MAX_OUT,0.226451529619534,0.4487579806361179,0.4487579806361179,0.33760475512782595
TCP_FLAGS,NUM_PKTS_1024_TO_1514_BYTES,0.16539755358507643,0.5073149358383785,0.5073149358383785,0.3363562447117275
PROTOCOL,DNS_TTL_ANSWER,0.2029508433390253,0.46576760137964063,0.46576760137964063,0.33435922235933296
MAX_TTL,LONGEST_FLOW_PKT,0.37710539509047314,0.2905583324702068,0.2905583324702068,0.33383186378033997
MAX_TTL,MAX_IP_PKT_LEN,0.37710539509047314,0.2905583324702068,0.2905583324702068,0.33383186378033997
MIN_TTL,LONGEST_FLOW_PKT,0.3773288633394262,0.2903082304004657,0.2903082304004657,0.33381854686994594
MIN_TTL,MAX_IP_PKT_LEN,0.3773288633394262,0.2903082304004657,0.2903082304004657,0.33381854686994594
IN_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.14697179312015224,0.5175832979682791,0.5175832979682791,0.3322775455442156
NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.12658983812877417,0.5359938229204263,0.5359938229204263,0.3312918305246002
FLOW_DURATION_MILLISECONDS,DST_TO_SRC_AVG_THROUGHPUT,0.17965947586734649,-0.48053946123717056,0.48053946123717056,0.3300994685522585
PROTOCOL,SHORTEST_FLOW_PKT,0.2377803612200898,-0.41777226249827504,0.41777226249827504,0.32777631185918243
NUM_PKTS_256_TO_512_BYTES,TCP_WIN_MAX_IN,0.13549913093751773,0.5195947983620934,0.5195947983620934,0.3275469646498056
MIN_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,0.32057189779945594,-0.3320833913920282,0.3320833913920282,0.32632764459574204
DURATION_IN,MIN_TTL,0.3296407692026363,0.32229449969031315,0.32229449969031315,0.3259676344464747
DURATION_IN,MAX_TTL,0.3298960369781719,0.3217804611561426,0.3217804611561426,0.32583824906715725
PROTOCOL,NUM_PKTS_128_TO_256_BYTES,0.18675950235743943,-0.46491331463631197,0.46491331463631197,0.3258364084968757
NUM_PKTS_UP_TO_128_BYTES,TCP_WIN_MAX_IN,0.33564427571994265,0.3122483243160525,0.3122483243160525,0.32394630001799757
MIN_IP_PKT_LEN,NUM_PKTS_UP_TO_128_BYTES,0.14533342094846996,0.5022650838343728,0.5022650838343728,0.3237992523914214
MAX_IP_PKT_LEN,NUM_PKTS_512_TO_1024_BYTES,0.09671737693669424,0.5490715259977219,0.5490715259977219,0.3228944514672081
LONGEST_FLOW_PKT,NUM_PKTS_512_TO_1024_BYTES,0.09671737693669424,0.5490715259977219,0.5490715259977219,0.3228944514672081
L7_PROTO,DST_TO_SRC_SECOND_BYTES,0.18277383396738267,-0.4586574576032389,0.4586574576032389,0.32071564578531075
L7_PROTO,CLIENT_TCP_FLAGS,0.3231596682394349,-0.3179504889983716,0.3179504889983716,0.32055507861890326
L7_PROTO,OUT_BYTES,0.17676059308562744,-0.4631866654170544,0.4631866654170544,0.31997362925134093
FLOW_DURATION_MILLISECONDS,MIN_TTL,0.3142369663323919,0.3238007714842449,0.3238007714842449,0.31901886890831843
FLOW_DURATION_MILLISECONDS,MAX_TTL,0.3144299502305777,0.3234228422972537,0.3234228422972537,0.3189263962639157
DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_256_TO_512_BYTES,0.10098804269046038,0.5343987520039437,0.5343987520039437,0.31769339734720203
IN_BYTES,MIN_IP_PKT_LEN,0.36327752343632147,0.2701205675298789,0.2701205675298789,0.3166990454831002
IN_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.10589098602742857,0.5261525244727154,0.5261525244727154,0.316021755250072
DST_TO_SRC_AVG_THROUGHPUT,DNS_TTL_ANSWER,0.2619679030579306,0.36800977326516154,0.36800977326516154,0.3149888381615461
DURATION_OUT,TCP_WIN_MAX_OUT,0.18979379467483956,0.4389720095891972,0.4389720095891972,0.31438290213201836
DST_TO_SRC_SECOND_BYTES,DNS_QUERY_TYPE,0.3223879187939094,0.30519466866516376,0.30519466866516376,0.31379129372953657
OUT_BYTES,DNS_QUERY_TYPE,0.31839316044691246,0.30605299341124076,0.30605299341124076,0.3122230769290766
SRC_TO_DST_AVG_THROUGHPUT,TCP_WIN_MAX_OUT,0.23445895178981493,0.3893692813027379,0.3893692813027379,0.31191411654627643
SHORTEST_FLOW_PKT,SRC_TO_DST_SECOND_BYTES,0.4501072578640883,0.17365189908807524,0.17365189908807524,0.3118795784760818
DST_TO_SRC_AVG_THROUGHPUT,DNS_QUERY_ID,0.2488800420326121,0.3737700095189212,0.3737700095189212,0.31132502577576665
FLOW_DURATION_MILLISECONDS,DURATION_OUT,0.19998391483331077,0.41926288927609673,0.41926288927609673,0.30962340205470373
CLIENT_TCP_FLAGS,DNS_QUERY_TYPE,0.1662789784268065,-0.45105729719275023,0.45105729719275023,0.30866813780977836
CLIENT_TCP_FLAGS,NUM_PKTS_128_TO_256_BYTES,0.2101945373591716,0.40683244936209145,0.40683244936209145,0.3085134933606315
SHORTEST_FLOW_PKT,DNS_QUERY_ID,0.2886052181071527,0.32660111758707905,0.32660111758707905,0.30760316784711583
NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,0.15900635577912445,0.45542098764610206,0.45542098764610206,0.30721367171261327
DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_512_TO_1024_BYTES,0.0800435587677632,0.5315041622754633,0.5315041622754633,0.30577386052161326
NUM_PKTS_512_TO_1024_BYTES,TCP_WIN_MAX_IN,0.09880067211745269,0.5080233966818009,0.5080233966818009,0.3034120343996268
SERVER_TCP_FLAGS,MAX_TTL,0.28705012773644967,0.31853430063135063,0.31853430063135063,0.3027922141839001
SERVER_TCP_FLAGS,MIN_TTL,0.287166732999086,0.3176345729340708,0.3176345729340708,0.3024006529665784
TCP_FLAGS,DNS_QUERY_TYPE,0.15907278590628932,-0.4454537707072872,0.4454537707072872,0.30226327830678823
PROTOCOL,TCP_WIN_MAX_OUT,0.15817134643537273,-0.44622377531908264,0.44622377531908264,0.3021975608772277
TCP_FLAGS,NUM_PKTS_128_TO_256_BYTES,0.22552460653676917,0.37768858489513674,0.37768858489513674,0.30160659571595294
TCP_FLAGS,SHORTEST_FLOW_PKT,0.44491478500997544,0.15020337837576497,0.15020337837576497,0.2975590816928702
SRC_TO_DST_SECOND_BYTES,DNS_QUERY_TYPE,0.26876965650553375,-0.32603592077606913,0.32603592077606913,0.29740278864080144
DURATION_OUT,TCP_WIN_MAX_IN,0.1954153090362818,0.39728467736384443,0.39728467736384443,0.2963499932000631
CLIENT_TCP_FLAGS,DNS_QUERY_ID,0.14008199467582172,-0.4503859817345042,0.4503859817345042,0.295233988205163
L7_PROTO,OUT_PKTS,0.13256354089992015,-0.4541310562769329,0.4541310562769329,0.2933472985884265
CLIENT_TCP_FLAGS,SHORTEST_FLOW_PKT,0.36053312380200836,0.2196278122287916,0.2196278122287916,0.2900804680154
SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_1024_TO_1514_BYTES,0.12823078412357938,0.4518276257518569,0.4518276257518569,0.29002920493771817
SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,0.38746291114349346,-0.19141802556232582,0.19141802556232582,0.28944046835290965
TCP_FLAGS,DNS_QUERY_ID,0.13401078860759086,-0.44479079506301555,0.44479079506301555,0.2894007918353032
L7_PROTO,DNS_QUERY_TYPE,0.15307400486730285,-0.42545766686956604,0.42545766686956604,0.28926583586843446
MAX_TTL,SRC_TO_DST_AVG_THROUGHPUT,0.3629744679504768,0.2147412353096394,0.2147412353096394,0.28885785163005806
MIN_TTL,SRC_TO_DST_AVG_THROUGHPUT,0.36289585838273264,0.21425443485642068,0.21425443485642068,0.2885751466195767
MAX_TTL,NUM_PKTS_UP_TO_128_BYTES,0.21010109180064993,0.3646937613510504,0.3646937613510504,0.28739742657585016
MIN_TTL,NUM_PKTS_UP_TO_128_BYTES,0.21032974034103266,0.36404140874872215,0.36404140874872215,0.2871855745448774
OUT_PKTS,DURATION_OUT,0.19469326540626464,0.3783461093262883,0.3783461093262883,0.2865196873662765
L7_PROTO,TCP_WIN_MAX_IN,0.21670588068046273,-0.35549251130233317,0.35549251130233317,0.28609919599139794
OUT_BYTES,SRC_TO_DST_SECOND_BYTES,0.37163881623197315,-0.19987700122097302,0.19987700122097302,0.2857579087264731
SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_AVG_THROUGHPUT,0.33736185038664485,-0.23295519947718255,0.23295519947718255,0.2851585249319137
OUT_PKTS,RETRANSMITTED_OUT_BYTES,0.22549494491026542,0.34425596531521313,0.34425596531521313,0.28487545511273926
SERVER_TCP_FLAGS,DURATION_OUT,0.19236284797565778,0.37243523243183735,0.37243523243183735,0.28239904020374756
OUT_PKTS,RETRANSMITTED_OUT_PKTS,0.2197560507903873,0.3443499069578361,0.3443499069578361,0.28205297887411174
SRC_TO_DST_SECOND_BYTES,NUM_PKTS_UP_TO_128_BYTES,0.4357391612614165,-0.1281097191392978,0.1281097191392978,0.2819244402003571
CLIENT_TCP_FLAGS,MAX_TTL,0.250809479055833,0.3108789276223004,0.3108789276223004,0.2808442033390667
CLIENT_TCP_FLAGS,MIN_TTL,0.25086471572425145,0.30995060181438383,0.30995060181438383,0.2804076587693176
DST_TO_SRC_SECOND_BYTES,DNS_QUERY_ID,0.25259555984960586,0.30612739817428763,0.30612739817428763,0.27936147901194675
OUT_BYTES,DNS_QUERY_ID,0.24885755005957177,0.3070152865258008,0.3070152865258008,0.2779364182926863
MAX_TTL,TCP_WIN_MAX_IN,0.39458075551891275,0.16065470391424042,0.16065470391424042,0.2776177297165766
SHORTEST_FLOW_PKT,TCP_WIN_MAX_IN,0.3710752427247391,0.18320521553120925,0.18320521553120925,0.27714022912797415
MIN_TTL,TCP_WIN_MAX_IN,0.3943149397961538,0.15965402010481236,0.15965402010481236,0.2769844799504831
L7_PROTO,DNS_QUERY_ID,0.12875481765477276,-0.4251440206098952,0.4251440206098952,0.27694941913233395
SHORTEST_FLOW_PKT,DNS_TTL_ANSWER,0.25190928194064577,0.3010318926115294,0.3010318926115294,0.2764705872760876
DST_TO_SRC_SECOND_BYTES,DNS_TTL_ANSWER,0.24574855687365307,0.3046265113374046,0.3046265113374046,0.2751875341055288
OUT_BYTES,DNS_TTL_ANSWER,0.24250007261501155,0.30636810200335274,0.30636810200335274,0.2744340873091822
LONGEST_FLOW_PKT,NUM_PKTS_UP_TO_128_BYTES,0.4000753706578153,0.14809535848358046,0.14809535848358046,0.2740853645706979
MAX_IP_PKT_LEN,NUM_PKTS_UP_TO_128_BYTES,0.4000753706578153,0.14809535848358046,0.14809535848358046,0.2740853645706979
IN_PKTS,SRC_TO_DST_AVG_THROUGHPUT,0.2664304778613412,0.28063248515574096,0.28063248515574096,0.2735314815085411
DURATION_IN,SRC_TO_DST_AVG_THROUGHPUT,0.2971907829681532,-0.24915967335899725,0.24915967335899725,0.2731752281635752
IN_PKTS,DST_TO_SRC_AVG_THROUGHPUT,0.25462251277815423,0.29097387271453296,0.29097387271453296,0.2727981927463436
CLIENT_TCP_FLAGS,DNS_TTL_ANSWER,0.12838650916527702,-0.4140173588649373,0.4140173588649373,0.27120193401510717
FLOW_DURATION_MILLISECONDS,MIN_IP_PKT_LEN,0.12224314734459006,-0.4194257158315224,0.4194257158315224,0.2708344315880562
TCP_FLAGS,MIN_IP_PKT_LEN,0.2872328268970292,0.25369900550873614,0.25369900550873614,0.2704659162028827
DURATION_OUT,DST_TO_SRC_SECOND_BYTES,0.15672806241906947,0.3824199186891806,0.3824199186891806,0.26957399055412506
SRC_TO_DST_SECOND_BYTES,DNS_QUERY_ID,0.2123713966480382,-0.3254914441848746,0.3254914441848746,0.2689314204164564
TCP_FLAGS,MAX_TTL,0.270196963379202,0.26698933327432867,0.26698933327432867,0.26859314832676534
TCP_FLAGS,MIN_TTL,0.2705318603139611,0.26607073532872416,0.26607073532872416,0.2683012978213426
MIN_TTL,NUM_PKTS_128_TO_256_BYTES,0.1580878036943676,0.37799133172900007,0.37799133172900007,0.2680395677116838
MAX_TTL,NUM_PKTS_128_TO_256_BYTES,0.15795432468304174,0.37804329590281005,0.37804329590281005,0.2679988102929259
RETRANSMITTED_OUT_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.1791377942268321,0.3568248667481558,0.3568248667481558,0.26798133048749395
FLOW_DURATION_MILLISECONDS,LONGEST_FLOW_PKT,0.27213171437202965,-0.26378874072453445,0.26378874072453445,0.2679602275482821
FLOW_DURATION_MILLISECONDS,MAX_IP_PKT_LEN,0.27213171437202965,-0.26378874072453445,0.26378874072453445,0.2679602275482821
IN_PKTS,DNS_QUERY_TYPE,0.07719682576144843,-0.457413832533263,0.457413832533263,0.2673053291473557
DURATION_IN,NUM_PKTS_UP_TO_128_BYTES,0.12682039225228092,-0.4068381774000319,0.4068381774000319,0.2668292848261564
SERVER_TCP_FLAGS,DURATION_IN,0.1278214829251409,-0.4042748552973343,0.4042748552973343,0.26604816911123763
TCP_FLAGS,DNS_TTL_ANSWER,0.12282155752225278,-0.4088739829562005,0.4088739829562005,0.2658477702392266
TCP_WIN_MAX_IN,DNS_QUERY_TYPE,0.08985229717953987,-0.4413450228693215,0.4413450228693215,0.26559866002443067
RETRANSMITTED_OUT_PKTS,NUM_PKTS_1024_TO_1514_BYTES,0.17235032068318337,0.35525444941962797,0.35525444941962797,0.2638023850514057
CLIENT_TCP_FLAGS,SRC_TO_DST_SECOND_BYTES,0.4488530444560454,0.0776249379850433,0.0776249379850433,0.26323899122054434
DURATION_IN,TCP_WIN_MAX_IN,0.1945336642185693,-0.33025201861992903,0.33025201861992903,0.2623928414192492
CLIENT_TCP_FLAGS,DURATION_OUT,0.17589915376786225,0.3461341384861027,0.3461341384861027,0.2610166461269825
IN_PKTS,DNS_QUERY_ID,0.06532910026183066,-0.4558432639772868,0.4558432639772868,0.26058618211955875
OUT_BYTES,FLOW_DURATION_MILLISECONDS,0.16410433827575752,-0.35347666519074256,0.35347666519074256,0.25879050173325
TCP_WIN_MAX_IN,DNS_QUERY_ID,0.07603111446761637,-0.44068816233715385,0.44068816233715385,0.25835963840238513
IN_PKTS,RETRANSMITTED_IN_BYTES,0.21946208209969162,0.29546462762421694,0.29546462762421694,0.25746335486195426
FLOW_DURATION_MILLISECONDS,DST_TO_SRC_SECOND_BYTES,0.1686364423281313,-0.3442403073907041,0.3442403073907041,0.2564383748594177
IN_BYTES,RETRANSMITTED_IN_BYTES,0.1325278086967904,0.3795871757672548,0.3795871757672548,0.2560574922320226
IN_PKTS,RETRANSMITTED_IN_PKTS,0.21482985750535663,0.2951028436812901,0.2951028436812901,0.25496635059332334
RETRANSMITTED_OUT_PKTS,FTP_COMMAND_RET_CODE,0.193647079743737,0.31606656874947836,0.31606656874947836,0.25485682424660766
OUT_PKTS,SRC_TO_DST_SECOND_BYTES,0.3140456216517344,-0.19460408987117006,0.19460408987117006,0.25432485576145225
L7_PROTO,IN_BYTES,0.42230082178534495,-0.08490024193641636,0.08490024193641636,0.25360053186088066
DURATION_IN,MAX_IP_PKT_LEN,0.2785912014836708,-0.2279271360158161,0.2279271360158161,0.2532591687497434
DURATION_IN,LONGEST_FLOW_PKT,0.2785912014836708,-0.2279271360158161,0.2279271360158161,0.2532591687497434
IN_BYTES,ICMP_IPV4_TYPE,0.13052755207571018,0.3729429967676514,0.3729429967676514,0.2517352744216808
IN_BYTES,ICMP_TYPE,0.13052755207571018,0.37294298899742084,0.37294298899742084,0.2517352705365655
OUT_BYTES,DURATION_OUT,0.13980556159902094,0.361714355981846,0.361714355981846,0.25075995879043345
FLOW_DURATION_MILLISECONDS,DNS_QUERY_TYPE,0.11099947835740268,-0.38864110498128823,0.38864110498128823,0.24982029166934544
MAX_TTL,DNS_QUERY_TYPE,0.1818414838432352,-0.31608695289906835,0.31608695289906835,0.2489642183711518
MIN_TTL,DNS_QUERY_TYPE,0.1818830105771872,-0.31542064623654986,0.31542064623654986,0.24865182840686853
IN_BYTES,RETRANSMITTED_IN_PKTS,0.11800336985057087,0.3789711637225667,0.3789711637225667,0.24848726678656877
TCP_FLAGS,DURATION_OUT,0.18153985769888112,0.31497292854591485,0.31497292854591485,0.248256393122398
L7_PROTO,DNS_TTL_ANSWER,0.1105782393456311,-0.38150551743653993,0.38150551743653993,0.24604187839108552
IN_PKTS,RETRANSMITTED_OUT_BYTES,0.17511843926834905,0.3158527272204555,0.3158527272204555,0.24548558324440228
DURATION_IN,DNS_QUERY_TYPE,0.10552143319961706,-0.3836305112698734,0.3836305112698734,0.24457597223474523
RETRANSMITTED_OUT_PKTS,TCP_WIN_MAX_OUT,0.17808392073406812,0.31102202382585126,0.31102202382585126,0.2445529722799597
SRC_TO_DST_SECOND_BYTES,DNS_TTL_ANSWER,0.1883414727978068,-0.298397084707498,0.298397084707498,0.2433692787526524
DURATION_OUT,NUM_PKTS_UP_TO_128_BYTES,0.13393626467908443,0.35211911969106463,0.35211911969106463,0.24302769218507453
CLIENT_TCP_FLAGS,MIN_IP_PKT_LEN,0.2844739135767704,0.20112104503963674,0.20112104503963674,0.24279747930820356
MAX_TTL,NUM_PKTS_512_TO_1024_BYTES,0.08297820197353832,0.4021873916765401,0.4021873916765401,0.24258279682503922
MIN_TTL,NUM_PKTS_512_TO_1024_BYTES,0.08233290490280445,0.4020638955516598,0.4020638955516598,0.2421984002272321
IN_PKTS,RETRANSMITTED_OUT_PKTS,0.16815906046114715,0.3159389345103898,0.3159389345103898,0.24204899748576847
RETRANSMITTED_OUT_BYTES,TCP_WIN_MAX_OUT,0.17257584651843952,0.311036312945951,0.311036312945951,0.24180607973219526
OUT_BYTES,RETRANSMITTED_OUT_BYTES,0.1524087825967696,0.33027257216708167,0.33027257216708167,0.24134067738192563
FLOW_DURATION_MILLISECONDS,DNS_QUERY_ID,0.09329778596371793,-0.3882087000774143,0.3882087000774143,0.2407532430205661
IN_PKTS,NUM_PKTS_128_TO_256_BYTES,0.16059038513628426,0.32020512245865673,0.32020512245865673,0.2403977537974705
DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_OUT_BYTES,0.15181720559104725,0.3272670047180959,0.3272670047180959,0.23954210515457158
IN_PKTS,DNS_TTL_ANSWER,0.06084932815799168,-0.4174306926865157,0.4174306926865157,0.2391400104222537
NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,0.18634443162260264,-0.2917555198403764,0.2917555198403764,0.2390499757314895
SRC_TO_DST_SECOND_BYTES,TCP_WIN_MAX_IN,0.4113686502443913,-0.06592774891360384,0.06592774891360384,0.23864819957899758
DURATION_OUT,NUM_PKTS_256_TO_512_BYTES,0.1148006736658722,0.36138439885358764,0.36138439885358764,0.23809253625972993
TCP_WIN_MAX_IN,DNS_TTL_ANSWER,0.0703320976925054,-0.405102637411624,0.405102637411624,0.23771736755206468
RETRANSMITTED_OUT_BYTES,NUM_PKTS_256_TO_512_BYTES,0.18332153247330496,0.2897770866398684,0.2897770866398684,0.23654930955658668
DURATION_IN,DNS_QUERY_ID,0.08902050964924504,-0.38307603206504504,0.38307603206504504,0.23604827085714503
RETRANSMITTED_OUT_BYTES,NUM_PKTS_UP_TO_128_BYTES,0.15097781907084265,0.3164489856315476,0.3164489856315476,0.23371340235119514
OUT_BYTES,RETRANSMITTED_OUT_PKTS,0.13663128801502153,0.3301072028750995,0.3301072028750995,0.2333692454450605
DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_OUT_PKTS,0.13957581970108793,0.3271101566460008,0.3271101566460008,0.23334298817354437
MAX_TTL,DNS_QUERY_ID,0.15111853321063787,-0.3153609778236396,0.3153609778236396,0.2332397555171387
RETRANSMITTED_OUT_PKTS,NUM_PKTS_UP_TO_128_BYTES,0.14947091068485482,0.31657740815781565,0.31657740815781565,0.23302415942133525
MIN_TTL,DNS_QUERY_ID,0.15115184550584493,-0.3146724573147824,0.3146724573147824,0.23291215141031366
SERVER_TCP_FLAGS,RETRANSMITTED_OUT_PKTS,0.1438188873887361,0.3135218906891317,0.3135218906891317,0.2286703890389339
SERVER_TCP_FLAGS,RETRANSMITTED_OUT_BYTES,0.14326540634813872,0.3136606662774793,0.3136606662774793,0.228463036312809
TCP_FLAGS,SRC_TO_DST_SECOND_BYTES,0.4310102336531081,0.025699270909164653,0.025699270909164653,0.22835475228113636
RETRANSMITTED_OUT_PKTS,NUM_PKTS_256_TO_512_BYTES,0.16468663853305082,0.2888306007521399,0.2888306007521399,0.22675861964259536
MAX_TTL,DST_TO_SRC_SECOND_BYTES,0.2676992969643967,0.18561607912981243,0.18561607912981243,0.22665768804710457
MIN_TTL,DST_TO_SRC_SECOND_BYTES,0.267702205281452,0.1850332467039194,0.1850332467039194,0.2263677259926857
IN_PKTS,DURATION_OUT,0.11986284793672367,0.33218790074613463,0.33218790074613463,0.22602537434142916
SRC_TO_DST_SECOND_BYTES,ICMP_TYPE,0.11931690931421801,0.32580247683225694,0.32580247683225694,0.22255969307323747
SRC_TO_DST_SECOND_BYTES,ICMP_IPV4_TYPE,0.11931690931421801,0.3258024608242539,0.3258024608242539,0.22255968506923596
MIN_IP_PKT_LEN,TCP_WIN_MAX_IN,0.2343660957615465,0.2103081417939266,0.2103081417939266,0.22233711877773654
FLOW_DURATION_MILLISECONDS,DNS_TTL_ANSWER,0.08625573407060208,-0.3579701685316177,0.3579701685316177,0.22211295130110992
OUT_PKTS,FLOW_DURATION_MILLISECONDS,0.1101778483683863,-0.33311900831746843,0.33311900831746843,0.22164842834292736
RETRANSMITTED_OUT_PKTS,ICMP_IPV4_TYPE,0.06989506452341167,0.37324669935619037,0.37324669935619037,0.221570881939801
RETRANSMITTED_OUT_PKTS,ICMP_TYPE,0.06989506452341167,0.3732466188650963,0.3732466188650963,0.22157084169425398
MAX_TTL,NUM_PKTS_256_TO_512_BYTES,0.06411907422513902,0.37596689146276424,0.37596689146276424,0.22004298284395163
SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_256_TO_512_BYTES,0.0762121826053427,0.3637968618131544,0.3637968618131544,0.22000452220924854
MIN_TTL,NUM_PKTS_256_TO_512_BYTES,0.06369281766504177,0.3757081992243932,0.3757081992243932,0.21970050844471747
RETRANSMITTED_OUT_BYTES,ICMP_IPV4_TYPE,0.06723645453583005,0.3721496777429099,0.3721496777429099,0.21969306613936998
RETRANSMITTED_OUT_BYTES,ICMP_TYPE,0.06723645453583005,0.3721495964166219,0.3721495964166219,0.21969302547622596
L7_PROTO,SERVER_TCP_FLAGS,0.18514464536541747,-0.2530651116124249,0.2530651116124249,0.21910487848892118
OUT_BYTES,MAX_TTL,0.2526406736419701,0.18431136853801514,0.18431136853801514,0.21847602108999264
TCP_FLAGS,DURATION_IN,0.15436280547492415,-0.28207252156466894,0.28207252156466894,0.21821766351979655
OUT_BYTES,MIN_TTL,0.25262082714999284,0.18374572493050087,0.18374572493050087,0.21818327604024684
DURATION_IN,TCP_WIN_MAX_OUT,0.10917874749786427,-0.32604062786868393,0.32604062786868393,0.2176096876832741
NUM_PKTS_128_TO_256_BYTES,ICMP_IPV4_TYPE,0.13297303944083816,0.30185693638981786,0.30185693638981786,0.217414987915328
NUM_PKTS_128_TO_256_BYTES,ICMP_TYPE,0.13297303944083816,0.3018569129910132,0.3018569129910132,0.21741497621592568
DURATION_IN,DNS_TTL_ANSWER,0.08227373802919276,-0.3523297845298163,0.3523297845298163,0.2173017612795045
OUT_PKTS,MAX_TTL,0.24629891310866442,0.18777904116453098,0.18777904116453098,0.2170389771365977
OUT_PKTS,MIN_TTL,0.2463252315449277,0.18714565544304185,0.18714565544304185,0.21673544349398477
PROTOCOL,SRC_TO_DST_SECOND_BYTES,0.332862626859279,-0.09974650222657347,0.09974650222657347,0.21630456454292624
MAX_TTL,DST_TO_SRC_AVG_THROUGHPUT,0.2833431385390503,0.14710266496735863,0.14710266496735863,0.21522290175320447
MIN_TTL,DST_TO_SRC_AVG_THROUGHPUT,0.28333168331815595,0.14652441810033598,0.14652441810033598,0.21492805070924598
FLOW_DURATION_MILLISECONDS,SHORTEST_FLOW_PKT,0.17679155752211625,-0.2500452961640935,0.2500452961640935,0.21341842684310486
MAX_IP_PKT_LEN,ICMP_IPV4_TYPE,0.12802488821251326,0.298251717521215,0.298251717521215,0.21313830286686414
LONGEST_FLOW_PKT,ICMP_IPV4_TYPE,0.12802488821251326,0.298251717521215,0.298251717521215,0.21313830286686414
MAX_IP_PKT_LEN,ICMP_TYPE,0.12802488821251326,0.2982517109266557,0.2982517109266557,0.21313829956958447
LONGEST_FLOW_PKT,ICMP_TYPE,0.12802488821251326,0.2982517109266557,0.2982517109266557,0.21313829956958447
RETRANSMITTED_OUT_BYTES,FTP_COMMAND_RET_CODE,0.11354067207027593,0.3098614871800167,0.3098614871800167,0.21170107962514634
SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_512_TO_1024_BYTES,0.059656546125548576,0.3518117986414647,0.3518117986414647,0.20573417238350666
RETRANSMITTED_OUT_PKTS,TCP_WIN_MAX_IN,0.140820208765909,0.2700691701222217,0.2700691701222217,0.20544468944406535
SRC_TO_DST_SECOND_BYTES,RETRANSMITTED_IN_BYTES,0.08823571163075244,0.3221091029506083,0.3221091029506083,0.20517240729068037
MAX_TTL,DNS_TTL_ANSWER,0.14375364717628064,-0.26579557924797786,0.26579557924797786,0.20477461321212925
MIN_TTL,DNS_TTL_ANSWER,0.14377807040788912,-0.26504101790339885,0.26504101790339885,0.204409544155644
LONGEST_FLOW_PKT,RETRANSMITTED_IN_BYTES,0.10189515360451532,0.3059079918410431,0.3059079918410431,0.2039015727227792
MAX_IP_PKT_LEN,RETRANSMITTED_IN_BYTES,0.10189515360451532,0.3059079918410431,0.3059079918410431,0.2039015727227792
MAX_TTL,SHORTEST_FLOW_PKT,0.22908690880605587,-0.1775519809754495,0.1775519809754495,0.20331944489075268
MAX_IP_PKT_LEN,RETRANSMITTED_IN_PKTS,0.10164782354273111,0.3049629912370597,0.3049629912370597,0.20330540738989542
LONGEST_FLOW_PKT,RETRANSMITTED_IN_PKTS,0.10164782354273111,0.3049629912370597,0.3049629912370597,0.20330540738989542
MIN_TTL,SHORTEST_FLOW_PKT,0.2289546832460669,-0.1772941044959024,0.1772941044959024,0.20312439387098466
IN_BYTES,DURATION_IN,0.2767553449048986,0.12935547047031276,0.12935547047031276,0.2030554076876057
RETRANSMITTED_OUT_BYTES,TCP_WIN_MAX_IN,0.13603469775427224,0.27002148374191143,0.27002148374191143,0.20302809074809183
IN_BYTES,DNS_QUERY_TYPE,0.27388909579631804,-0.13208696336837156,0.13208696336837156,0.2029880295823448
PROTOCOL,OUT_PKTS,0.1346790806945001,-0.2694208500073818,0.2694208500073818,0.20204996535094094
SERVER_TCP_FLAGS,SHORTEST_FLOW_PKT,0.24645504356644987,-0.15570523058184102,0.15570523058184102,0.20108013707414546
