Block_1,Block_2,Feature_1,Feature_2,Dependency
1,17,RETRANSMITTED_OUT_BYTES,NUM_PKTS_256_TO_512_BYTES,0.2365493095565866
5,9,DNS_QUERY_ID,DURATION_IN,0.236048270857145
1,16,RETRANSMITTED_OUT_BYTES,NUM_PKTS_UP_TO_128_BYTES,0.2337134023511951
1,15,RETRANSMITTED_OUT_PKTS,OUT_BYTES,0.2333692454450605
1,15,RETRANSMITTED_OUT_PKTS,DST_TO_SRC_SECOND_BYTES,0.2333429881735443
5,11,DNS_QUERY_ID,MAX_TTL,0.2332397555171387
1,16,RETRANSMITTED_OUT_PKTS,NUM_PKTS_UP_TO_128_BYTES,0.2330241594213352
5,11,DNS_QUERY_ID,MIN_TTL,0.2329121514103136
1,15,RETRANSMITTED_OUT_PKTS,SERVER_TCP_FLAGS,0.2286703890389339
1,15,RETRANSMITTED_OUT_BYTES,SERVER_TCP_FLAGS,0.228463036312809
12,13,SRC_TO_DST_SECOND_BYTES,TCP_FLAGS,0.2283547522811363
1,17,RETRANSMITTED_OUT_PKTS,NUM_PKTS_256_TO_512_BYTES,0.2267586196425953
11,15,MAX_TTL,DST_TO_SRC_SECOND_BYTES,0.2266576880471045
11,15,MIN_TTL,DST_TO_SRC_SECOND_BYTES,0.2263677259926857
16,20,IN_PKTS,DURATION_OUT,0.2260253743414291
3,12,ICMP_TYPE,SRC_TO_DST_SECOND_BYTES,0.2225596930732374
3,12,ICMP_IPV4_TYPE,SRC_TO_DST_SECOND_BYTES,0.2225596850692359
6,13,MIN_IP_PKT_LEN,TCP_WIN_MAX_IN,0.2223371187777365
5,9,DNS_TTL_ANSWER,FLOW_DURATION_MILLISECONDS,0.2221129513011099
9,15,FLOW_DURATION_MILLISECONDS,OUT_PKTS,0.2216484283429273
1,3,RETRANSMITTED_OUT_PKTS,ICMP_IPV4_TYPE,0.221570881939801
1,3,RETRANSMITTED_OUT_PKTS,ICMP_TYPE,0.2215708416942539
11,17,MAX_TTL,NUM_PKTS_256_TO_512_BYTES,0.2200429828439516
14,17,SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_256_TO_512_BYTES,0.2200045222092485
11,17,MIN_TTL,NUM_PKTS_256_TO_512_BYTES,0.2197005084447174
1,3,RETRANSMITTED_OUT_BYTES,ICMP_IPV4_TYPE,0.2196930661393699
1,3,RETRANSMITTED_OUT_BYTES,ICMP_TYPE,0.2196930254762259
10,15,L7_PROTO,SERVER_TCP_FLAGS,0.2191048784889211
11,15,MAX_TTL,OUT_BYTES,0.2184760210899926
9,13,DURATION_IN,TCP_FLAGS,0.2182176635197965
11,15,MIN_TTL,OUT_BYTES,0.2181832760402468
9,15,DURATION_IN,TCP_WIN_MAX_OUT,0.2176096876832741
3,8,ICMP_IPV4_TYPE,NUM_PKTS_128_TO_256_BYTES,0.217414987915328
3,8,ICMP_TYPE,NUM_PKTS_128_TO_256_BYTES,0.2174149762159256
5,9,DNS_TTL_ANSWER,DURATION_IN,0.2173017612795045
11,15,MAX_TTL,OUT_PKTS,0.2170389771365977
11,15,MIN_TTL,OUT_PKTS,0.2167354434939847
12,13,SRC_TO_DST_SECOND_BYTES,PROTOCOL,0.2163045645429262
11,15,MAX_TTL,DST_TO_SRC_AVG_THROUGHPUT,0.2152229017532044
11,15,MIN_TTL,DST_TO_SRC_AVG_THROUGHPUT,0.2149280507092459
7,9,SHORTEST_FLOW_PKT,FLOW_DURATION_MILLISECONDS,0.2134184268431048
3,14,ICMP_IPV4_TYPE,LONGEST_FLOW_PKT,0.2131383028668641
3,14,ICMP_IPV4_TYPE,MAX_IP_PKT_LEN,0.2131383028668641
3,14,ICMP_TYPE,LONGEST_FLOW_PKT,0.2131382995695844
3,14,ICMP_TYPE,MAX_IP_PKT_LEN,0.2131382995695844
1,4,RETRANSMITTED_OUT_BYTES,FTP_COMMAND_RET_CODE,0.2117010796251463
14,18,SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_512_TO_1024_BYTES,0.2057341723835066
1,13,RETRANSMITTED_OUT_PKTS,TCP_WIN_MAX_IN,0.2054446894440653
2,12,RETRANSMITTED_IN_BYTES,SRC_TO_DST_SECOND_BYTES,0.2051724072906803
5,11,DNS_TTL_ANSWER,MAX_TTL,0.2047746132121292
5,11,DNS_TTL_ANSWER,MIN_TTL,0.204409544155644
2,14,RETRANSMITTED_IN_BYTES,MAX_IP_PKT_LEN,0.2039015727227792
2,14,RETRANSMITTED_IN_BYTES,LONGEST_FLOW_PKT,0.2039015727227792
7,11,SHORTEST_FLOW_PKT,MAX_TTL,0.2033194448907526
2,14,RETRANSMITTED_IN_PKTS,MAX_IP_PKT_LEN,0.2033054073898954
2,14,RETRANSMITTED_IN_PKTS,LONGEST_FLOW_PKT,0.2033054073898954
7,11,SHORTEST_FLOW_PKT,MIN_TTL,0.2031243938709846
9,14,DURATION_IN,IN_BYTES,0.2030554076876057
1,13,RETRANSMITTED_OUT_BYTES,TCP_WIN_MAX_IN,0.2030280907480918
5,14,DNS_QUERY_TYPE,IN_BYTES,0.2029880295823448
13,15,PROTOCOL,OUT_PKTS,0.2020499653509409
7,15,SHORTEST_FLOW_PKT,SERVER_TCP_FLAGS,0.2010801370741454
2,12,RETRANSMITTED_IN_PKTS,SRC_TO_DST_SECOND_BYTES,0.2005638966458862
14,16,SRC_TO_DST_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,0.2000834975017153
1,14,RETRANSMITTED_OUT_BYTES,IN_BYTES,0.1992509677726485
1,13,RETRANSMITTED_OUT_PKTS,CLIENT_TCP_FLAGS,0.1985834234061972
2,13,RETRANSMITTED_IN_BYTES,CLIENT_TCP_FLAGS,0.1978447380568946
1,13,RETRANSMITTED_OUT_BYTES,CLIENT_TCP_FLAGS,0.1975351345790184
8,9,NUM_PKTS_128_TO_256_BYTES,DURATION_IN,0.1972012478266055
8,10,NUM_PKTS_128_TO_256_BYTES,L7_PROTO,0.1964821989561425
1,13,RETRANSMITTED_OUT_PKTS,TCP_FLAGS,0.1960408708281923
1,14,RETRANSMITTED_OUT_PKTS,IN_BYTES,0.1960123869962683
1,13,RETRANSMITTED_OUT_BYTES,TCP_FLAGS,0.1959893819531565
2,13,RETRANSMITTED_IN_PKTS,CLIENT_TCP_FLAGS,0.1956809216234897
1,15,RETRANSMITTED_OUT_BYTES,DST_TO_SRC_AVG_THROUGHPUT,0.1950203754001675
10,16,L7_PROTO,IN_PKTS,0.1948596793365345
9,13,DURATION_IN,CLIENT_TCP_FLAGS,0.1942372033625906
1,15,RETRANSMITTED_OUT_PKTS,DST_TO_SRC_AVG_THROUGHPUT,0.1940453597775317
9,13,FLOW_DURATION_MILLISECONDS,TCP_WIN_MAX_IN,0.1936817474548525
11,19,MAX_TTL,NUM_PKTS_1024_TO_1514_BYTES,0.1935493889563484
11,19,MIN_TTL,NUM_PKTS_1024_TO_1514_BYTES,0.1932817086128518
3,16,ICMP_IPV4_TYPE,IN_PKTS,0.1923588020951478
3,16,ICMP_TYPE,IN_PKTS,0.1923587849854955
12,15,SRC_TO_DST_SECOND_BYTES,SERVER_TCP_FLAGS,0.1901800159718391
13,16,PROTOCOL,NUM_PKTS_UP_TO_128_BYTES,0.1899752073128258
5,14,DNS_QUERY_TYPE,MAX_IP_PKT_LEN,0.1897115230727024
5,14,DNS_QUERY_TYPE,LONGEST_FLOW_PKT,0.1897115230727024
18,20,NUM_PKTS_512_TO_1024_BYTES,DURATION_OUT,0.1881484333412222
3,13,ICMP_TYPE,PROTOCOL,0.187160492041265
3,13,ICMP_IPV4_TYPE,PROTOCOL,0.1871604790969766
2,19,RETRANSMITTED_IN_PKTS,NUM_PKTS_1024_TO_1514_BYTES,0.1869645276135902
3,14,ICMP_TYPE,SRC_TO_DST_AVG_THROUGHPUT,0.1861464079299252
3,14,ICMP_IPV4_TYPE,SRC_TO_DST_AVG_THROUGHPUT,0.1861464004765861
3,13,ICMP_IPV4_TYPE,CLIENT_TCP_FLAGS,0.1861241425010993
3,13,ICMP_TYPE,CLIENT_TCP_FLAGS,0.1861241016944569
2,14,RETRANSMITTED_IN_PKTS,SRC_TO_DST_AVG_THROUGHPUT,0.1848532442745408
13,16,PROTOCOL,IN_PKTS,0.1847761556987753
2,19,RETRANSMITTED_IN_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.184704989249315
9,16,FLOW_DURATION_MILLISECONDS,IN_PKTS,0.1834720890123279
14,20,IN_BYTES,DURATION_OUT,0.1833077471268236
2,14,RETRANSMITTED_IN_BYTES,SRC_TO_DST_AVG_THROUGHPUT,0.1832782333506283
6,17,MIN_IP_PKT_LEN,NUM_PKTS_256_TO_512_BYTES,0.1829778096760159
2,13,RETRANSMITTED_IN_BYTES,TCP_FLAGS,0.1820393258483204
2,17,RETRANSMITTED_IN_BYTES,NUM_PKTS_256_TO_512_BYTES,0.1808323486567934
2,13,RETRANSMITTED_IN_PKTS,TCP_FLAGS,0.1801357336302817
14,20,MAX_IP_PKT_LEN,DURATION_OUT,0.1799990008141546
14,20,LONGEST_FLOW_PKT,DURATION_OUT,0.1799990008141546
1,6,RETRANSMITTED_OUT_PKTS,MIN_IP_PKT_LEN,0.1792850380853392
6,20,MIN_IP_PKT_LEN,DURATION_OUT,0.178461189379652
13,17,PROTOCOL,NUM_PKTS_256_TO_512_BYTES,0.1779511393571204
3,7,ICMP_TYPE,SHORTEST_FLOW_PKT,0.1777950772879855
3,7,ICMP_IPV4_TYPE,SHORTEST_FLOW_PKT,0.177795060569499
2,15,RETRANSMITTED_IN_BYTES,OUT_PKTS,0.1772579685789088
7,15,SHORTEST_FLOW_PKT,DST_TO_SRC_SECOND_BYTES,0.1760852900724598
1,6,RETRANSMITTED_OUT_BYTES,MIN_IP_PKT_LEN,0.175731744813928
2,15,RETRANSMITTED_IN_PKTS,OUT_PKTS,0.1753828804266288
13,15,PROTOCOL,DST_TO_SRC_SECOND_BYTES,0.1753628900396286
9,13,FLOW_DURATION_MILLISECONDS,TCP_FLAGS,0.1739984819514755
3,13,ICMP_IPV4_TYPE,TCP_FLAGS,0.1737235861050318
3,13,ICMP_TYPE,TCP_FLAGS,0.1737235460208178
5,15,DNS_QUERY_TYPE,SERVER_TCP_FLAGS,0.1734777731227842
6,19,MIN_IP_PKT_LEN,NUM_PKTS_1024_TO_1514_BYTES,0.1733705866894953
7,15,SHORTEST_FLOW_PKT,OUT_BYTES,0.1731906871829392
1,14,RETRANSMITTED_OUT_BYTES,LONGEST_FLOW_PKT,0.1730149168120377
1,14,RETRANSMITTED_OUT_BYTES,MAX_IP_PKT_LEN,0.1730149168120377
8,13,NUM_PKTS_128_TO_256_BYTES,TCP_WIN_MAX_IN,0.1722745777856741
13,15,PROTOCOL,OUT_BYTES,0.1722269875730846
5,14,DNS_QUERY_ID,IN_BYTES,0.171967474603892
13,18,PROTOCOL,NUM_PKTS_512_TO_1024_BYTES,0.1718711195183857
5,14,DNS_QUERY_TYPE,SRC_TO_DST_AVG_THROUGHPUT,0.1715320564547739
13,19,PROTOCOL,NUM_PKTS_1024_TO_1514_BYTES,0.1709987419466809
2,4,RETRANSMITTED_IN_PKTS,FTP_COMMAND_RET_CODE,0.1703559421398859
1,14,RETRANSMITTED_OUT_PKTS,LONGEST_FLOW_PKT,0.1698694072130576
1,14,RETRANSMITTED_OUT_PKTS,MAX_IP_PKT_LEN,0.1698694072130576
6,18,MIN_IP_PKT_LEN,NUM_PKTS_512_TO_1024_BYTES,0.1686698553424369
9,16,DURATION_IN,IN_PKTS,0.1680490969478567
5,15,DNS_QUERY_ID,SERVER_TCP_FLAGS,0.1675074842017699
2,13,RETRANSMITTED_IN_BYTES,PROTOCOL,0.1667839531780653
2,13,RETRANSMITTED_IN_BYTES,TCP_WIN_MAX_IN,0.1663162489966612
7,16,SHORTEST_FLOW_PKT,IN_PKTS,0.1658718731030157
2,13,RETRANSMITTED_IN_PKTS,TCP_WIN_MAX_IN,0.1657596356292914
2,13,RETRANSMITTED_IN_PKTS,PROTOCOL,0.1647483575261485
2,15,RETRANSMITTED_IN_BYTES,TCP_WIN_MAX_OUT,0.1645501368215129
7,15,SHORTEST_FLOW_PKT,DST_TO_SRC_AVG_THROUGHPUT,0.1634929750521911
7,15,SHORTEST_FLOW_PKT,TCP_WIN_MAX_OUT,0.1634726537712074
2,7,RETRANSMITTED_IN_BYTES,SHORTEST_FLOW_PKT,0.1621174777881988
13,15,PROTOCOL,DST_TO_SRC_AVG_THROUGHPUT,0.161588151389717
2,15,RETRANSMITTED_IN_PKTS,TCP_WIN_MAX_OUT,0.1606142834844559
2,7,RETRANSMITTED_IN_PKTS,SHORTEST_FLOW_PKT,0.1599226768045981
2,17,RETRANSMITTED_IN_PKTS,NUM_PKTS_256_TO_512_BYTES,0.1594495874440747
1,14,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,0.159434878136928
5,14,DNS_TTL_ANSWER,MAX_IP_PKT_LEN,0.1584374434322665
5,14,DNS_TTL_ANSWER,LONGEST_FLOW_PKT,0.1584374434322665
1,14,RETRANSMITTED_OUT_BYTES,SRC_TO_DST_AVG_THROUGHPUT,0.1584210051313037
9,19,DURATION_IN,NUM_PKTS_1024_TO_1514_BYTES,0.1571135890906438
2,8,RETRANSMITTED_IN_PKTS,NUM_PKTS_128_TO_256_BYTES,0.1569298755957778
2,8,RETRANSMITTED_IN_BYTES,NUM_PKTS_128_TO_256_BYTES,0.1562560369540149
9,14,FLOW_DURATION_MILLISECONDS,IN_BYTES,0.1561015544028887
1,18,RETRANSMITTED_OUT_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.1559660690286372
2,18,RETRANSMITTED_IN_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.1553169256917982
9,13,FLOW_DURATION_MILLISECONDS,CLIENT_TCP_FLAGS,0.1548737563305518
5,14,DNS_QUERY_ID,LONGEST_FLOW_PKT,0.1547800122883479
5,14,DNS_QUERY_ID,MAX_IP_PKT_LEN,0.1547800122883479
8,19,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.1543316992023636
5,15,DNS_TTL_ANSWER,SERVER_TCP_FLAGS,0.1541968728319386
12,15,SRC_TO_DST_SECOND_BYTES,TCP_WIN_MAX_OUT,0.1523856302371704
5,14,DNS_TTL_ANSWER,IN_BYTES,0.1504257825224474
9,17,DURATION_IN,NUM_PKTS_256_TO_512_BYTES,0.1500530329571895
2,4,RETRANSMITTED_IN_BYTES,FTP_COMMAND_RET_CODE,0.1484480585162995
9,15,FLOW_DURATION_MILLISECONDS,SERVER_TCP_FLAGS,0.1464667379668511
5,15,DNS_QUERY_TYPE,OUT_PKTS,0.1447060595434748
5,14,DNS_QUERY_ID,SRC_TO_DST_AVG_THROUGHPUT,0.144362066614941
13,20,PROTOCOL,DURATION_OUT,0.1413214813650423
5,15,DNS_QUERY_TYPE,TCP_WIN_MAX_OUT,0.1411468054527616
2,15,RETRANSMITTED_IN_BYTES,SERVER_TCP_FLAGS,0.1408577406144694
9,18,DURATION_IN,NUM_PKTS_512_TO_1024_BYTES,0.1400793970300455
10,15,L7_PROTO,TCP_WIN_MAX_OUT,0.1398810466635527
5,15,DNS_QUERY_ID,OUT_PKTS,0.1394402189056605
2,15,RETRANSMITTED_IN_PKTS,SERVER_TCP_FLAGS,0.1393009844076845
5,15,DNS_TTL_ANSWER,OUT_PKTS,0.1391269325977954
2,18,RETRANSMITTED_IN_PKTS,NUM_PKTS_512_TO_1024_BYTES,0.1385402083297425
8,15,NUM_PKTS_128_TO_256_BYTES,TCP_WIN_MAX_OUT,0.1375538066807737
3,13,ICMP_IPV4_TYPE,TCP_WIN_MAX_IN,0.1368550059952328
3,13,ICMP_TYPE,TCP_WIN_MAX_IN,0.1368549769582823
5,15,DNS_QUERY_ID,TCP_WIN_MAX_OUT,0.1367685262676194
10,16,L7_PROTO,NUM_PKTS_UP_TO_128_BYTES,0.1348541699827602
1,18,RETRANSMITTED_OUT_PKTS,NUM_PKTS_512_TO_1024_BYTES,0.1348025712951154
10,19,L7_PROTO,NUM_PKTS_1024_TO_1514_BYTES,0.132945877098032
6,11,MIN_IP_PKT_LEN,MIN_TTL,0.1313340786689643
6,11,MIN_IP_PKT_LEN,MAX_TTL,0.1313297179911081
8,15,NUM_PKTS_128_TO_256_BYTES,SERVER_TCP_FLAGS,0.1300294676737577
5,14,DNS_TTL_ANSWER,SRC_TO_DST_AVG_THROUGHPUT,0.1269781691890068
5,15,DNS_TTL_ANSWER,TCP_WIN_MAX_OUT,0.1259242987181699
3,4,ICMP_IPV4_TYPE,FTP_COMMAND_RET_CODE,0.1238254764137185
3,4,ICMP_TYPE,FTP_COMMAND_RET_CODE,0.1238254764121349
6,13,MIN_IP_PKT_LEN,PROTOCOL,0.1225072411115989
9,13,FLOW_DURATION_MILLISECONDS,PROTOCOL,0.1217234128089974
2,15,RETRANSMITTED_IN_BYTES,OUT_BYTES,0.1216566578761846
8,15,NUM_PKTS_128_TO_256_BYTES,DST_TO_SRC_AVG_THROUGHPUT,0.1197907016185925
2,15,RETRANSMITTED_IN_BYTES,DST_TO_SRC_SECOND_BYTES,0.1188241759301671
4,15,FTP_COMMAND_RET_CODE,SERVER_TCP_FLAGS,0.118235801904223
11,20,MAX_TTL,DURATION_OUT,0.1179702642814904
11,20,MIN_TTL,DURATION_OUT,0.1177729610834344
3,9,ICMP_TYPE,DURATION_IN,0.1176570045204404
3,9,ICMP_IPV4_TYPE,DURATION_IN,0.1176569930596685
2,15,RETRANSMITTED_IN_PKTS,OUT_BYTES,0.1169307435099165
8,15,NUM_PKTS_128_TO_256_BYTES,DST_TO_SRC_SECOND_BYTES,0.1163690911420348
3,17,ICMP_IPV4_TYPE,NUM_PKTS_256_TO_512_BYTES,0.1148956381447192
3,17,ICMP_TYPE,NUM_PKTS_256_TO_512_BYTES,0.114895612990602
2,15,RETRANSMITTED_IN_PKTS,DST_TO_SRC_SECOND_BYTES,0.1145240955669
14,20,SRC_TO_DST_AVG_THROUGHPUT,DURATION_OUT,0.1129292880478441
9,19,FLOW_DURATION_MILLISECONDS,NUM_PKTS_1024_TO_1514_BYTES,0.1121063801049121
7,15,SHORTEST_FLOW_PKT,OUT_PKTS,0.1091765275659003
4,13,FTP_COMMAND_RET_CODE,CLIENT_TCP_FLAGS,0.1068656867567006
8,15,NUM_PKTS_128_TO_256_BYTES,OUT_BYTES,0.1053761332108149
3,19,ICMP_TYPE,NUM_PKTS_1024_TO_1514_BYTES,0.104648424381679
3,19,ICMP_IPV4_TYPE,NUM_PKTS_1024_TO_1514_BYTES,0.1046484140119594
4,13,FTP_COMMAND_RET_CODE,TCP_FLAGS,0.1039370977812124
3,15,ICMP_IPV4_TYPE,TCP_WIN_MAX_OUT,0.103342247102127
3,15,ICMP_TYPE,TCP_WIN_MAX_OUT,0.1033422107262112
9,15,FLOW_DURATION_MILLISECONDS,TCP_WIN_MAX_OUT,0.1028553361137047
1,13,RETRANSMITTED_OUT_BYTES,PROTOCOL,0.1027045106733417
1,13,RETRANSMITTED_OUT_PKTS,PROTOCOL,0.1012963278629572
3,15,ICMP_IPV4_TYPE,OUT_PKTS,0.100859902836402
3,15,ICMP_TYPE,OUT_PKTS,0.1008598610192916
4,15,FTP_COMMAND_RET_CODE,OUT_PKTS,0.1005197347814658
1,10,RETRANSMITTED_OUT_PKTS,L7_PROTO,0.097852476852733
2,16,RETRANSMITTED_IN_PKTS,NUM_PKTS_UP_TO_128_BYTES,0.0976653178761847
2,16,RETRANSMITTED_IN_BYTES,NUM_PKTS_UP_TO_128_BYTES,0.0971732161548514
4,16,FTP_COMMAND_RET_CODE,NUM_PKTS_UP_TO_128_BYTES,0.0962621479138988
1,10,RETRANSMITTED_OUT_BYTES,L7_PROTO,0.0959677608479372
3,15,ICMP_IPV4_TYPE,SERVER_TCP_FLAGS,0.0957598528158596
3,15,ICMP_TYPE,SERVER_TCP_FLAGS,0.0957598114757338
9,16,FLOW_DURATION_MILLISECONDS,NUM_PKTS_UP_TO_128_BYTES,0.0954958115119505
3,18,ICMP_IPV4_TYPE,NUM_PKTS_512_TO_1024_BYTES,0.0951993257714574
3,18,ICMP_TYPE,NUM_PKTS_512_TO_1024_BYTES,0.0951993079274963
8,15,NUM_PKTS_128_TO_256_BYTES,OUT_PKTS,0.0950728845088421
2,15,RETRANSMITTED_IN_PKTS,DST_TO_SRC_AVG_THROUGHPUT,0.0949062594646502
7,9,SHORTEST_FLOW_PKT,DURATION_IN,0.0938495451594292
8,18,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.0934360622197501
8,17,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,0.0930712593849116
2,9,RETRANSMITTED_IN_PKTS,DURATION_IN,0.0920118989512268
12,19,SRC_TO_DST_SECOND_BYTES,NUM_PKTS_1024_TO_1514_BYTES,0.0913454189084318
4,15,FTP_COMMAND_RET_CODE,TCP_WIN_MAX_OUT,0.0910754691943027
2,15,RETRANSMITTED_IN_BYTES,DST_TO_SRC_AVG_THROUGHPUT,0.090740495397647
9,13,DURATION_IN,PROTOCOL,0.0907229838981756
2,9,RETRANSMITTED_IN_BYTES,DURATION_IN,0.0906179185887708
3,5,ICMP_IPV4_TYPE,DNS_QUERY_TYPE,0.0874129984621508
3,5,ICMP_TYPE,DNS_QUERY_TYPE,0.0874129984608791
4,15,FTP_COMMAND_RET_CODE,DST_TO_SRC_SECOND_BYTES,0.0869974543464316
10,17,L7_PROTO,NUM_PKTS_256_TO_512_BYTES,0.0867701209713973
1,9,RETRANSMITTED_OUT_PKTS,DURATION_IN,0.0865221971795
1,9,RETRANSMITTED_OUT_BYTES,DURATION_IN,0.0863428171442685
3,11,ICMP_TYPE,MAX_TTL,0.085159929595676
3,11,ICMP_IPV4_TYPE,MAX_TTL,0.0851599069204326
10,18,L7_PROTO,NUM_PKTS_512_TO_1024_BYTES,0.0850921290505057
3,11,ICMP_TYPE,MIN_TTL,0.0847927294486625
3,11,ICMP_IPV4_TYPE,MIN_TTL,0.0847927067359692
3,5,ICMP_IPV4_TYPE,DNS_QUERY_ID,0.0846932108808085
3,5,ICMP_TYPE,DNS_QUERY_ID,0.0846932108795387
19,20,NUM_PKTS_1024_TO_1514_BYTES,DURATION_OUT,0.0840554080682585
5,18,DNS_QUERY_TYPE,NUM_PKTS_512_TO_1024_BYTES,0.0837361785410755
3,16,ICMP_TYPE,NUM_PKTS_UP_TO_128_BYTES,0.0831124086267813
3,16,ICMP_IPV4_TYPE,NUM_PKTS_UP_TO_128_BYTES,0.0831123646342802
4,15,FTP_COMMAND_RET_CODE,OUT_BYTES,0.0830754610849834
5,18,DNS_QUERY_ID,NUM_PKTS_512_TO_1024_BYTES,0.0824398635685683
5,17,DNS_QUERY_TYPE,NUM_PKTS_256_TO_512_BYTES,0.0824197111254631
4,15,FTP_COMMAND_RET_CODE,DST_TO_SRC_AVG_THROUGHPUT,0.0822212692881431
5,8,DNS_QUERY_TYPE,NUM_PKTS_128_TO_256_BYTES,0.0821146626158473
5,19,DNS_QUERY_TYPE,NUM_PKTS_1024_TO_1514_BYTES,0.0818729908424025
1,20,RETRANSMITTED_OUT_BYTES,DURATION_OUT,0.0818078079273169
4,6,FTP_COMMAND_RET_CODE,MIN_IP_PKT_LEN,0.0813265348499956
5,17,DNS_QUERY_ID,NUM_PKTS_256_TO_512_BYTES,0.0807628624587077
2,5,RETRANSMITTED_IN_BYTES,DNS_QUERY_TYPE,0.0804740518835488
5,19,DNS_QUERY_ID,NUM_PKTS_1024_TO_1514_BYTES,0.0799618916828315
2,5,RETRANSMITTED_IN_PKTS,DNS_QUERY_TYPE,0.0797572646521452
7,18,SHORTEST_FLOW_PKT,NUM_PKTS_512_TO_1024_BYTES,0.0797152627661906
12,17,SRC_TO_DST_SECOND_BYTES,NUM_PKTS_256_TO_512_BYTES,0.0793720071514748
3,15,ICMP_IPV4_TYPE,OUT_BYTES,0.0791726051341811
3,15,ICMP_TYPE,OUT_BYTES,0.0791725652469903
2,5,RETRANSMITTED_IN_BYTES,DNS_QUERY_ID,0.0787861196206481
6,16,MIN_IP_PKT_LEN,IN_PKTS,0.0784983213213779
5,8,DNS_QUERY_ID,NUM_PKTS_128_TO_256_BYTES,0.0782838392427401
2,5,RETRANSMITTED_IN_PKTS,DNS_QUERY_ID,0.0781807065725053
3,15,ICMP_IPV4_TYPE,DST_TO_SRC_SECOND_BYTES,0.0780214652902869
3,15,ICMP_TYPE,DST_TO_SRC_SECOND_BYTES,0.0780214256185664
3,5,ICMP_IPV4_TYPE,DNS_TTL_ANSWER,0.0780010524449243
3,5,ICMP_TYPE,DNS_TTL_ANSWER,0.078001052443757
2,11,RETRANSMITTED_IN_PKTS,MAX_TTL,0.0772193675657831
1,7,RETRANSMITTED_OUT_PKTS,SHORTEST_FLOW_PKT,0.0768592465938188
4,16,FTP_COMMAND_RET_CODE,IN_PKTS,0.0768462485133993
2,11,RETRANSMITTED_IN_PKTS,MIN_TTL,0.0768442028023294
8,9,NUM_PKTS_128_TO_256_BYTES,FLOW_DURATION_MILLISECONDS,0.0766582721521799
1,20,RETRANSMITTED_OUT_PKTS,DURATION_OUT,0.0765736750805776
9,20,DURATION_IN,DURATION_OUT,0.0760943882605161
15,20,DST_TO_SRC_AVG_THROUGHPUT,DURATION_OUT,0.0756336443392734
5,18,DNS_TTL_ANSWER,NUM_PKTS_512_TO_1024_BYTES,0.0755466031702734
1,7,RETRANSMITTED_OUT_BYTES,SHORTEST_FLOW_PKT,0.0752896197212251
5,19,DNS_TTL_ANSWER,NUM_PKTS_1024_TO_1514_BYTES,0.0733922230057729
3,10,ICMP_TYPE,L7_PROTO,0.0731860749173355
3,10,ICMP_IPV4_TYPE,L7_PROTO,0.0731860588956667
4,14,FTP_COMMAND_RET_CODE,SRC_TO_DST_AVG_THROUGHPUT,0.0731222932738466
2,11,RETRANSMITTED_IN_BYTES,MAX_TTL,0.0729930154519828
2,11,RETRANSMITTED_IN_BYTES,MIN_TTL,0.0725754408430429
5,17,DNS_TTL_ANSWER,NUM_PKTS_256_TO_512_BYTES,0.0725726939691647
2,5,RETRANSMITTED_IN_BYTES,DNS_TTL_ANSWER,0.0725175859777289
2,5,RETRANSMITTED_IN_PKTS,DNS_TTL_ANSWER,0.0719549405197844
7,19,SHORTEST_FLOW_PKT,NUM_PKTS_1024_TO_1514_BYTES,0.0709826834437321
7,17,SHORTEST_FLOW_PKT,NUM_PKTS_256_TO_512_BYTES,0.0700602825398283
11,13,MAX_TTL,PROTOCOL,0.0692379852388157
11,13,MIN_TTL,PROTOCOL,0.0689047330656644
1,12,RETRANSMITTED_OUT_BYTES,SRC_TO_DST_SECOND_BYTES,0.0686054176961142
1,12,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_SECOND_BYTES,0.0678463009005122
5,20,DNS_QUERY_TYPE,DURATION_OUT,0.066660255706988
5,20,DNS_QUERY_ID,DURATION_OUT,0.064622615181303
4,13,FTP_COMMAND_RET_CODE,TCP_WIN_MAX_IN,0.0637018297494942
12,20,SRC_TO_DST_SECOND_BYTES,DURATION_OUT,0.061884647703174
12,18,SRC_TO_DST_SECOND_BYTES,NUM_PKTS_512_TO_1024_BYTES,0.0608842225538308
3,15,ICMP_IPV4_TYPE,DST_TO_SRC_AVG_THROUGHPUT,0.0603610368375272
3,15,ICMP_TYPE,DST_TO_SRC_AVG_THROUGHPUT,0.0603610063380685
5,20,DNS_TTL_ANSWER,DURATION_OUT,0.0597659878135222
9,17,FLOW_DURATION_MILLISECONDS,NUM_PKTS_256_TO_512_BYTES,0.0592425569517522
